id,enroll_hmsc,grade_year,school_type,same_school,enjoy_school,grades,ap_enroll,behavior_problem,work_problem,behavior_good,work_good,repeat_grades,out_suspension,in_suspension,expelled,expectations,hmsc_grade_year,hmsc_who_teaches,hmsc_tutor,hmsc_coop,days_hmsc,hrs_hmsc,teach_style,Library,Homeschool Catalog,Educational Publisher,Homeschooling Organization,Church,Public School,Private School,Bookstore,Websites,Other Source,Virtual School/Curriculum,hmsc_course,internet_hmsc,Local Public School,State,Charter School,Another Public School,Private School,College,Someplace Else,school_event,volunteer,school_mtng,pta_mtng,parent_teacher,fundraiser,school_cmte,counselor,hw_time,hw_hours,child_hw,hw_check,hw_help,time_mgmt,meal_together,child_health,year_born,age,country_born,sex,ttl_income,race,region,parent_educ,family_type
20161005437,Enrolled in school,8th,Public School,1,2,2,-1,0,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,No,No,No,5+ days a week,10,It's too much,4,2.0,0,4,1,2002,13,1,Female,2,Hispanic,Northeast,3,"Two parents, no sibling"
20161005449,Enrolled in school,Kindergarten,Public School,1,1,5,-1,3,1,2,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,Yes,No,No,Child does not have homework,-1,-1,-1,,0,7,1,2010,5,1,Male,10,White,Northeast,5,Two parents and sibling(s)
20161005453,Enrolled in school,11th,Public School,1,1,1,Yes,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,No,No,No,3-4 days a week,20,Amount is about right,3,5.0,1,4,1,1999,16,1,Female,8,White,Northeast,5,One parent and sibling(s)
20161005505,Enrolled in school,8th,Public School,2,3,4,-1,3,2,0,0,1,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,No,No,Yes,Less than once a week,1,It's too little,4,1.0,1,5,1,2001,14,1,Male,2,White,West,3,Other
20161005507,Enrolled in school,9th,Public School,1,1,1,Yes,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,Yes,No,No,No,Yes,5+ days a week,40,It's too much,4,2.0,1,5,1,2001,14,1,Female,4,Hispanic,South,3,"Two parents, no sibling"
20161005510,Homeschooled,-1,Homeschooled,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5th,2,2,2,5,25,Always use informal learning,1,1,1,2,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,7,1,2005,10,1,Female,6,Black,South,4,Two parents and sibling(s)
20161005525,Enrolled in school,6th,Public School,1,2,1,-1,0,0,1,1,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,No,No,Yes,3-4 days a week,4,Amount is about right,4,3.0,1,2,2,2005,10,1,Male,10,Black,Midwest,5,Two parents and sibling(s)
20161005547,Enrolled in school,12th,Public School,1,2,2,No,0,0,7,7,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3-4 days a week,5,Amount is about right,4,2.0,0,4,1,1997,18,1,Male,9,Black,South,3,Two parents and sibling(s)
20161005550,Enrolled in school,12th,Public School,1,2,1,Yes,0,0,1,3,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,No,No,No,Yes,3-4 days a week,10,Amount is about right,2,1.0,1,3,1,1998,17,1,Male,7,Other/Mixed,Northeast,5,Two parents and sibling(s)
20161005572,Enrolled in school,12th,Private School,1,1,1,Yes,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,Yes,No,Yes,5+ days a week,18,It's too much,2,1.0,0,4,2,1998,17,1,Male,7,Hispanic,West,5,Two parents and sibling(s)
20161005611,Enrolled in school,10th,Private School,1,1,1,No,0,0,1,2,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,5+ days a week,20,It's too much,2,1.0,0,6,1,1999,16,1,Female,9,White,Midwest,4,Two parents and sibling(s)
20161005612,Enrolled in school,8th,Public School,1,3,4,-1,0,0,0,0,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,No,Yes,No,Yes,No,No,Child does not have homework,-1,-1,-1,,1,1,3,2001,14,1,Male,7,Hispanic,South,4,Two parents and sibling(s)
20161005617,Enrolled in school,11th,Public School,1,2,1,Yes,0,0,3,2,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,No,Yes,No,No,5+ days a week,12,It's too much,4,1.0,1,4,2,1998,17,3,Female,5,Hispanic,West,1,Two parents and sibling(s)
20161005636,Enrolled in school,7th,Public School,1,2,2,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,No,Yes,No,No,3-4 days a week,4,It's too much,4,2.0,0,5,1,2004,11,1,Male,9,White,South,4,"Two parents, no sibling"
20161005689,Enrolled in school,Kindergarten,Public School,1,1,5,-1,0,0,2,1,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,No,Yes,Yes,No,No,3-4 days a week,5,It's too much,4,3.0,0,7,1,2010,5,1,Female,9,White,South,3,Two parents and sibling(s)
20161005700,Enrolled in school,5th,Public School,1,2,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,Yes,No,No,3-4 days a week,2,Amount is about right,3,2.0,1,7,2,2005,10,1,Male,9,Other/Mixed,West,3,Two parents and sibling(s)
20161005702,Enrolled in school,8th,Private School,1,1,1,-1,0,0,2,2,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,No,5+ days a week,10,Amount is about right,4,2.0,1,5,1,2002,13,1,Male,10,White,South,5,Two parents and sibling(s)
20161005712,Enrolled in school,3rd,Public School,1,3,5,-1,0,4,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,3-4 days a week,2,It's too much,4,3.0,0,6,1,2007,8,1,Male,8,White,Midwest,5,Two parents and sibling(s)
20161005715,Enrolled in school,7th,Private School,1,2,5,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,5+ days a week,12,It's too much,4,1.0,1,4,2,2003,12,1,Male,10,White,West,5,Two parents and sibling(s)
20161005741,Enrolled in school,4th,Public School,1,1,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,No,Yes,Yes,No,No,5+ days a week,7,Amount is about right,4,1.0,1,5,1,2005,10,1,Female,10,White,Midwest,5,Two parents and sibling(s)
20161005743,Enrolled in school,10th,Public School,2,2,1,No,0,0,1,1,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,No,No,Yes,5+ days a week,15,It's too much,4,3.0,1,7,1,2000,15,2,Female,10,Hispanic,South,4,Two parents and sibling(s)
20161005770,Enrolled in school,4th,Public School,1,1,1,-1,0,0,0,1,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,No,No,Yes,3-4 days a week,6,Amount is about right,3,2.0,1,4,1,2006,9,1,Female,10,Other/Mixed,South,5,Two parents and sibling(s)
20161005772,Homeschooled,-1,Homeschooled,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12th,6,1,2,1,1,Mostly use informal learning,2,2,2,2,2,2,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,5,5,1997,18,1,Female,9,Hispanic,South,4,Two parents and sibling(s)
20161005816,Enrolled in school,4th,Public School,1,2,2,-1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,Yes,Yes,No,No,No,5+ days a week,3,Amount is about right,4,5.0,1,4,3,2006,9,3,Male,3,Asian,Northeast,1,"One parent, no sibling"
20161005827,Enrolled in school,3rd,Public School,1,1,5,-1,0,0,1,1,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,No,5+ days a week,3,Amount is about right,4,4.0,1,3,2,2006,9,1,Female,9,Hispanic,Midwest,4,Two parents and sibling(s)
20161005837,Enrolled in school,5th,Public School,1,1,1,-1,0,0,2,2,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,No,No,No,5+ days a week,10,Amount is about right,4,4.0,1,7,1,2004,11,1,Female,3,Hispanic,South,2,Two parents and sibling(s)
20161005851,Enrolled in school,2nd,Public School,1,1,1,-1,1,1,10,10,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,No,No,Yes,No,No,No,5+ days a week,4,It's too much,4,4.0,1,7,1,2007,8,1,Male,2,White,Midwest,3,One parent and sibling(s)
20161005867,Enrolled in school,8th,Public School,1,1,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,No,Yes,Yes,No,Yes,3-4 days a week,3,Amount is about right,3,1.0,1,6,1,2002,13,1,Male,8,White,West,4,Two parents and sibling(s)
20161005875,Enrolled in school,1st,Public School,1,1,1,-1,0,0,5,7,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,5+ days a week,2,Amount is about right,4,2.0,1,7,1,2009,6,1,Male,8,Asian,Northeast,5,Two parents and sibling(s)
20161005884,Enrolled in school,12th,Public School,1,1,2,No,0,1,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,Yes,No,Yes,3-4 days a week,3,It's too much,2,1.0,1,3,1,1998,17,1,Male,9,Black,Northeast,4,One parent and sibling(s)
20161005891,Enrolled in school,9th,Public School,1,1,1,No,0,0,2,2,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,Yes,No,Yes,1-2 days a week,4,Amount is about right,1,5.0,1,7,1,2001,14,1,Male,2,Black,Northeast,2,One parent and sibling(s)
20161005892,Enrolled in school,8th,Private School,1,2,2,-1,0,1,2,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,Yes,No,No,3-4 days a week,3,Amount is about right,4,2.0,0,7,1,2002,13,1,Male,4,White,West,4,Two parents and sibling(s)
20161005895,Enrolled in school,10th,Public School,1,3,2,Yes,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,Yes,No,No,3-4 days a week,8,Amount is about right,3,1.0,1,3,1,1999,16,1,Male,7,White,West,4,Other
20161005911,Enrolled in school,10th,Private School,1,2,3,No,0,0,0,0,1,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,3-4 days a week,5,It's too much,3,3.0,1,6,4,1998,17,1,Female,8,White,Northeast,4,Two parents and sibling(s)
20161005932,Enrolled in school,9th,Public School,1,1,1,Yes,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,No,No,No,No,No,No,3-4 days a week,2,Amount is about right,3,2.0,1,3,3,2001,14,1,Male,6,Asian,West,5,Two parents and sibling(s)
20161005952,Enrolled in school,11th,Public School,1,2,1,Yes,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,No,No,No,Yes,No,No,3-4 days a week,12,Amount is about right,2,1.0,0,4,1,1999,16,1,Female,8,White,South,3,Two parents and sibling(s)
20161005954,Enrolled in school,12th,Public School,1,2,2,No,0,0,0,0,2,1,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,No,No,Yes,Yes,No,No,Child does not have homework,-1,-1,-1,,1,3,2,1998,17,1,Male,2,Other/Mixed,South,3,Other
20161005972,Enrolled in school,6th,Public School,1,4,5,-1,0,3,0,0,2,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,No,No,No,3-4 days a week,3,It's too much,4,4.0,1,3,3,2004,11,1,Male,8,White,Northeast,4,Two parents and sibling(s)
20161005975,Enrolled in school,7th,Public School,1,2,3,-1,0,6,0,2,2,1,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,No,Yes,Yes,Yes,3-4 days a week,8,It's too much,4,3.0,1,3,2,2003,12,1,Female,3,Black,South,3,Two parents and sibling(s)
20161005985,Enrolled in school,6th,Public School,1,1,1,-1,0,0,1,1,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,Yes,Yes,No,Yes,Yes,No,No,5+ days a week,6,Amount is about right,4,2.0,1,7,1,2003,12,1,Female,7,Other/Mixed,West,4,Two parents and sibling(s)
20161006002,Enrolled in school,9th,Public School,1,2,1,No,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,No,No,Yes,No,No,5+ days a week,18,Amount is about right,1,5.0,0,2,2,2000,15,1,Female,3,Hispanic,Northeast,3,"Two parents, no sibling"
20161006018,Enrolled in school,3rd,Public School,1,2,1,-1,0,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,No,Yes,No,No,No,3-4 days a week,5,It's too much,4,3.0,0,6,2,2007,8,1,Female,4,White,South,2,"One parent, no sibling"
20161006038,Enrolled in school,6th,Public School,1,2,1,-1,0,0,1,1,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,No,Yes,Yes,No,No,3-4 days a week,8,It's too much,4,3.0,0,4,2,2003,12,1,Female,9,White,South,5,Two parents and sibling(s)
20161006041,Enrolled in school,8th,Public School,1,1,1,-1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,No,Yes,Yes,No,No,Less than once a week,1,Amount is about right,4,1.0,0,5,1,2002,13,1,Female,3,White,South,3,Two parents and sibling(s)
20161006071,Enrolled in school,6th,Public School,1,1,1,-1,0,0,0,2,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,No,5+ days a week,5,Amount is about right,3,2.0,1,7,1,2003,12,1,Female,10,White,South,5,"Two parents, no sibling"
20161006088,Enrolled in school,8th,Public School,1,2,2,-1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,No,No,No,5+ days a week,10,Amount is about right,4,2.0,1,6,1,2002,13,1,Female,8,White,Northeast,3,Two parents and sibling(s)
20161006100,Enrolled in school,11th,Public School,1,1,1,Yes,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,No,Yes,No,No,5+ days a week,10,Amount is about right,1,5.0,0,7,1,1999,16,1,Female,8,White,Northeast,4,Two parents and sibling(s)
20161006103,Enrolled in school,5th,Public School,1,3,2,-1,0,0,0,0,2,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,Yes,No,No,Child does not have homework,-1,-1,-1,,0,4,1,2004,11,1,Male,4,White,West,2,One parent and sibling(s)
20161006108,Enrolled in school,7th,Public School,1,1,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,No,No,Yes,1-2 days a week,6,Amount is about right,4,1.0,1,7,2,2002,13,1,Female,7,Hispanic,South,4,"Two parents, no sibling"
20161006142,Enrolled in school,7th,Public School,1,3,3,-1,3,2,0,0,2,2,1,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,No,Yes,No,No,No,1-2 days a week,6,Amount is about right,4,1.0,1,2,1,2003,12,1,Male,10,Hispanic,South,5,Two parents and sibling(s)
20161006146,Enrolled in school,12th,Public School,1,1,3,Yes,0,3,4,2,2,1,1,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,No,Yes,Yes,No,No,No,Child does not have homework,-1,-1,-1,,1,4,1,1998,17,1,Male,2,Other/Mixed,Northeast,3,"One parent, no sibling"
20161006157,Enrolled in school,4th,Public School,1,4,4,-1,0,2,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,Yes,Yes,No,No,Yes,Less than once a week,1,Amount is about right,2,1.0,0,0,1,2003,12,1,Female,8,White,Northeast,2,One parent and sibling(s)
20161006176,Enrolled in school,1st,Public School,1,2,2,-1,0,1,3,2,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,5+ days a week,8,It's too much,4,4.0,0,7,1,2007,8,1,Female,8,White,West,3,Two parents and sibling(s)
20161006199,Enrolled in school,Kindergarten,Public School,1,2,5,-1,10,2,2,2,1,1,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,No,Yes,Yes,No,Yes,5+ days a week,3,Amount is about right,4,4.0,0,7,2,2009,6,1,Male,7,White,Midwest,3,"Two parents, no sibling"
20161006211,Enrolled in school,12th,Public School,1,2,1,No,0,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,No,No,Yes,No,No,Yes,Never,-1,-1,-1,,1,6,2,1997,18,1,Female,10,White,West,4,Two parents and sibling(s)
20161006213,Enrolled in school,11th,Private School,1,1,1,Yes,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,No,No,No,Yes,5+ days a week,20,It's too much,3,1.0,0,5,1,1998,17,1,Female,10,White,West,3,"One parent, no sibling"
20161006220,Enrolled in school,5th,Public School,1,1,1,-1,0,0,4,4,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Less than once a week,1,Amount is about right,3,1.0,0,4,1,2005,10,1,Male,8,White,Midwest,3,Two parents and sibling(s)
20161006236,Enrolled in school,5th,Public School,1,2,1,-1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,Yes,No,No,Never,-1,-1,-1,,1,7,1,2005,10,1,Female,4,Hispanic,South,3,Two parents and sibling(s)
20161006241,Enrolled in school,6th,Public School,1,1,2,-1,1,1,1,1,1,1,1,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,No,No,No,No,5+ days a week,5,Amount is about right,4,3.0,1,7,1,2003,12,1,Male,4,Hispanic,South,2,Two parents and sibling(s)
20161006254,Enrolled in school,10th,Public School,1,2,1,No,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,Yes,Yes,No,Yes,Yes,No,Yes,5+ days a week,12,Amount is about right,1,1.0,0,5,1,2001,14,1,Female,8,White,Midwest,5,Two parents and sibling(s)
20161006261,Enrolled in school,4th,Public School,1,3,2,-1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,No,3-4 days a week,3,It's too much,3,3.0,0,2,2,2005,10,1,Male,10,Other/Mixed,West,4,Two parents and sibling(s)
20161006285,Enrolled in school,8th,Public School,1,1,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,No,3-4 days a week,3,Amount is about right,4,2.0,1,4,1,2002,13,1,Female,1,White,Midwest,2,One parent and sibling(s)
20161006293,Enrolled in school,8th,Public School,1,2,3,-1,0,0,2,2,2,2,1,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,No,No,Yes,Less than once a week,6,Amount is about right,3,1.0,0,5,1,2002,13,1,Male,2,White,Midwest,1,Other
20161006299,Enrolled in school,2nd,Public School,1,1,1,-1,0,0,4,5,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,No,1-2 days a week,2,Amount is about right,4,3.0,1,4,1,2009,6,1,Female,7,White,Midwest,3,Two parents and sibling(s)
