"BASMID","QTYPE","GRADE","SCPUBPRI","SSAMSC","SEENJOY","SEGRADES","SEADPLCXX","SEBEHAVX","SESCHWRK","SEGBEHAV","SEGWORK","SEREPEAT","SESUSOUT","SESUSPIN","SEEXPEL","SEFUTUREX","GRADEEQ","HSWHOX","HSTUTOR","HSCOOP","HSDAYS","HSHOURS","HSSTYL","HSCLIBRX","HSCHSPUBX","HSCEDPUBX","HSCORGX","HSCCHURX","HSCPUBLX","HSCPRIVX","HSCRELX","HSCNETX","HSCOTH","HSCVTLCR","HSCOURS","HSINTNET","HSINTPUB","HSINTST","HSINTCH","HSINTAPB","HSINTPRI","HSINTCOL","HSINTOH","FSSPORTX","FSVOL","FSMTNG","FSPTMTNG","FSATCNFN","FSFUNDRS","FSCOMMTE","FSCOUNSLR","FHHOME","FHWKHRS","FHCAMT","FHCHECKX","FHHELP","FORESPON","FODINNERX","HDHEALTH","CDOBYY","AGE2015","CPLCBRTH","CSEX","TTLHHINC","RACEETH2","CENREG","PARGRADEX","FAMILY16X"
20161118105,2,7,4,1,2,2,-1,2,2,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,2,2,2,3,5,1,4,4,1,7,1,2006,9,1,1,4,3,2,2,1
20161118129,2,11,1,1,2,1,-1,0,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,1,2,2,1,3,3,1,3,3,1,5,2,2001,14,1,2,2,4,4,3,5
20161118162,2,14,4,1,2,1,1,0,2,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,2,1,2,2,2,2,1,4,5,2,2,1,1998,17,1,1,9,1,3,3,1
20161118171,2,10,4,2,2,3,-1,4,0,0,0,2,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,2,2,2,2,2,2,2,4,2,2,5,4,2002,13,1,1,1,2,2,2,5
20161118178,2,10,4,1,1,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,1,1,2,2,1,1,1,4,3,1,6,2,2002,13,1,2,3,1,3,4,3
20161118192,2,2,2,1,1,5,-1,1,0,30,30,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,1,2,2,5,-1,-1,-1,-1,2,1,3,2009,6,1,2,10,3,4,4,1
20161118227,2,5,4,1,2,1,-1,0,0,4,4,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,2,2,2,2,3,3,1,4,3,2,2,1,2008,7,1,2,8,1,3,2,4
20161118249,2,5,4,1,1,1,-1,4,0,2,2,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,1,3,3,1,4,3,2,3,1,2007,8,1,2,1,1,2,5,3
20161118257,2,13,4,1,2,1,2,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,4,14,2,4,2,1,4,1,2000,15,1,1,10,1,1,5,2
20161118258,2,15,4,1,2,1,2,0,0,0,6,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,2,1,2,2,5,-1,-1,-1,-1,1,5,1,1997,18,1,1,7,1,2,2,1
20161118259,2,2,4,1,1,5,-1,3,3,7,5,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1,1,1,2,2,4,5,1,4,4,2,7,1,2010,5,1,2,10,1,2,3,5
20161118274,2,6,4,1,3,2,-1,0,1,3,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,1,2,2,1,4,0,2,4,5,1,5,3,2007,8,1,1,2,3,2,4,4
20161118349,2,14,4,1,3,3,2,0,0,0,0,1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,1,2,1,2,2,2,4,3,2,6,4,1998,17,1,1,5,1,3,2,4
20161118354,2,4,4,1,2,5,-1,1,1,0,0,1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,1,1,2,2,3,6,2,4,3,1,7,2,2008,7,1,2,4,2,2,2,5
20161118357,2,4,4,1,2,5,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,1,1,2,2,2,6,2,4,3,2,5,2,2009,6,1,1,2,1,3,2,1
20161118362,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,2,2,7,35,4,1,2,1,2,2,2,2,1,1,2,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,7,1,2008,7,1,2,10,3,4,5,1
20161118384,2,5,4,1,2,3,-1,6,8,1,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,1,1,2,1,2,3,2,4,3,1,4,2,2008,7,1,2,7,1,1,4,2
20161118408,2,10,4,1,2,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,1,2,2,4,10,1,3,1,2,7,2,2002,13,1,1,7,1,2,5,1
20161118411,2,6,4,1,1,1,-1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,1,2,2,4,10,1,4,2,2,3,1,2006,9,1,2,7,4,4,4,1
20161118433,2,2,1,1,1,5,-1,1,0,2,4,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,2,2,2,1,4,2,2,5,1,2009,6,1,2,10,1,2,2,4
20161118447,2,11,2,1,1,1,-1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,2,4,5,1,4,3,1,3,2,2001,14,1,1,9,1,3,4,2
20161118448,2,13,4,1,2,2,1,0,0,0,0,2,1,1,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,2,2,2,3,2,2,3,2,2,7,1,1999,16,1,1,3,1,2,2,2
20161118449,2,12,4,1,2,2,2,0,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,1,3,10,2,4,2,1,4,1,2001,14,1,1,4,1,1,2,2
20161118464,2,13,4,1,1,1,2,0,0,1,1,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,2,3,15,1,2,1,1,6,1,2000,15,1,2,10,1,3,4,2
20161118519,2,7,4,1,2,3,-1,0,2,1,1,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,3,2,1,4,2,1,4,2,2006,9,1,1,10,1,4,4,1
20161118536,2,8,4,1,1,2,-1,0,0,0,0,2,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,1,2,2,3,1,1,3,2,1,7,1,2005,10,1,1,3,3,3,2,2
20161118544,2,13,4,1,1,1,2,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,1,2,2,4,12,1,2,2,2,0,1,2000,15,3,2,10,4,2,5,1
20161118576,2,12,1,1,3,4,2,0,2,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,2,3,10,2,3,2,1,4,1,2001,14,1,2,7,3,3,3,1
20161118627,2,14,4,1,2,1,1,0,0,0,0,1,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,1,2,2,4,10,2,3,1,1,0,1,1998,17,1,1,9,1,3,4,2
20161118642,2,11,4,1,1,1,-1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,2,2,2,2,3,8,2,3,3,1,7,1,2001,14,3,2,2,3,2,3,1
20161118645,2,15,4,1,1,3,1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,2,2,2,2,2,2,1,4,3,1,7,2,1997,18,1,2,5,1,3,2,3
20161118662,2,10,4,1,2,2,-1,0,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,2,1,2,2,2,4,1,4,2,1,4,1,2003,12,1,2,9,1,3,3,1
20161118664,2,15,4,1,2,1,1,0,0,0,3,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,1,2,2,3,7,1,2,1,1,6,1,1997,18,1,1,9,5,3,5,2
20161118673,2,10,4,1,1,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,1,2,2,4,10,1,3,2,1,5,1,2003,12,1,1,8,1,1,4,2
20161118680,2,9,1,1,2,2,-1,2,4,1,5,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,1,2,1,4,10,2,3,3,1,4,2,2004,11,1,1,7,1,1,5,4
20161118703,2,10,4,1,2,1,-1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,1,2,2,2,3,6,1,4,3,1,4,2,2003,12,1,1,9,1,4,5,1
20161118704,2,14,4,1,2,3,1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,1,2,2,1,4,16,1,3,2,1,4,3,1999,16,1,2,8,1,3,5,3
20161118714,2,2,4,1,1,1,-1,1,0,3,3,1,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,1,1,2,2,3,2,1,4,3,1,2,2,2009,6,1,1,10,1,2,5,1
20161118715,2,14,4,1,2,3,2,0,4,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,2,2,1,2,2,2,6,-1,-1,-1,-1,2,7,1,1999,16,1,1,6,1,3,3,4
20161118726,2,7,4,1,1,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,1,2,2,2,4,1,1,4,3,2,5,1,2006,9,1,1,9,1,1,5,1
20161118732,2,9,4,1,3,2,-1,0,1,1,0,1,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,1,1,2,1,4,4,2,3,5,1,4,3,2003,12,1,1,5,1,2,2,1
20161118739,2,14,3,1,1,1,2,0,0,1,1,1,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,3,6,1,1,5,1,4,1,1998,17,1,1,9,1,2,4,1
20161118755,2,14,4,1,2,1,2,0,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,2,3,5,1,3,2,1,5,1,1999,16,1,2,8,1,3,4,1
20161118784,2,12,4,1,3,2,2,0,0,1,1,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,1,2,2,2,3,8,2,4,2,2,7,1,2001,14,3,2,10,3,1,5,1
20161118788,2,4,4,1,1,5,-1,0,0,3,2,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,1,1,2,2,3,5,1,4,3,2,3,1,2008,7,1,1,10,1,3,5,1
20161118801,2,13,2,1,2,2,2,0,2,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,2,4,10,2,4,1,1,3,1,1999,16,1,1,4,1,2,4,3
20161118834,2,13,4,1,2,5,2,2,1,0,0,1,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,2,2,1,2,1,1,4,1,2,3,5,1999,16,1,1,8,1,3,5,1
20161118851,2,11,4,1,2,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,2,2,2,2,2,3,1,1,1,1,4,1,2002,13,1,2,9,1,2,4,1
20161118853,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,1,1,5,15,2,1,1,2,1,1,2,2,1,1,1,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,7,2,2008,7,1,2,8,1,4,5,1
20161118893,2,10,4,2,2,1,-1,1,0,1,2,2,2,1,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,2,1,2,2,3,3,1,2,1,1,3,1,2002,13,1,1,8,2,2,5,3
20161118926,2,14,1,1,2,3,2,0,0,0,0,1,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,2,2,1,4,20,2,4,4,1,7,1,1998,17,1,1,5,3,3,4,1
20161118929,2,11,1,1,1,1,-1,0,0,3,3,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,4,6,1,1,5,1,5,1,2002,13,1,2,10,1,1,3,1
20161118931,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,1,2,2,5,25,2,1,2,2,2,1,1,2,1,1,2,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,2001,14,1,1,4,2,2,3,3
20161118969,2,15,4,1,1,2,2,0,1,3,9,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,2,1,2,1,2,8,1,3,1,2,3,2,1996,19,1,2,4,3,2,1,1
20161118994,2,13,4,1,2,1,1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,1,2,2,3,5,1,3,1,1,5,1,2000,15,3,1,10,5,4,4,1
20161118995,2,2,4,1,1,5,-1,0,0,10,10,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,4,6,1,4,4,1,5,1,2010,5,1,1,8,2,2,4,1
20161119009,2,6,4,1,1,4,-1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1,1,2,2,2,4,5,2,4,4,2,1,4,2007,8,1,2,2,3,2,2,1
20161119021,2,13,4,1,2,2,2,0,2,0,1,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,1,3,2,1,2,1,1,2,1,1999,16,3,1,9,1,2,5,1
20161119023,2,5,4,1,1,5,-1,0,0,1,1,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,2,4,5,3,4,4,1,7,1,2008,7,1,2,9,4,2,4,1
20161119024,2,13,4,1,2,2,2,0,0,3,2,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,2,2,1,2,2,2,4,2,2,0,2,2000,15,3,2,1,3,1,1,3
20161119053,2,5,4,1,1,1,-1,0,0,2,2,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,1,1,2,2,4,5,1,4,4,1,7,1,2008,7,1,1,1,4,3,2,4
20161119061,2,10,4,1,2,1,-1,0,0,2,2,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1,1,1,2,1,4,18,2,4,5,2,3,1,2003,12,3,1,4,3,2,4,1
20161119087,2,14,4,1,2,2,1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,2,2,2,1,3,4,1,3,2,1,5,1,1999,16,1,2,6,3,2,2,3
20161119093,2,14,1,1,2,1,2,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,1,2,2,3,5,1,1,5,1,3,2,1999,16,1,1,10,3,1,3,1
20161119097,2,14,4,1,4,3,2,0,0,0,0,2,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,1,2,2,2,3,2,1,3,1,1,7,1,1999,16,1,1,4,1,4,4,1
20161119103,2,15,4,1,1,2,2,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,2,2,2,1,1,1,2,1,1,0,1,1998,17,1,2,9,1,2,5,1
20161119110,2,7,4,1,2,3,-1,0,0,0,0,1,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,3,3,2,4,3,1,5,1,2005,10,1,1,2,3,2,2,5
20161119117,2,15,4,1,2,2,1,0,0,0,0,2,2,1,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,2,2,2,2,2,4,1,3,1,1,1,3,1998,17,1,2,8,1,3,3,5
20161119125,2,13,4,1,2,2,1,0,2,0,0,2,2,1,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,2,1,2,2,3,8,2,4,1,1,5,2,2000,15,1,2,3,5,2,3,3
20161119226,2,12,4,1,2,2,1,0,0,1,1,2,1,1,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,2,2,2,2,2,1,4,1,1,7,2,2001,14,1,1,5,1,4,4,3
20161119237,2,15,4,1,2,1,1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,2,2,1,4,10,1,2,5,2,5,2,1998,17,1,1,10,3,4,3,1
20161119271,2,10,4,1,1,1,-1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,2,4,3,1,4,2,1,7,2,2003,12,1,1,9,1,3,4,1
20161119301,2,5,4,2,2,5,-1,1,0,2,2,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,1,2,2,2,2,2,1,4,2,1,2,2,2008,7,1,2,2,5,3,4,3
20161119328,2,4,4,1,1,2,-1,0,0,8,8,1,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,2,2,2,2,4,6,2,4,4,2,7,2,2007,8,1,1,5,4,3,4,2
20161119341,2,12,4,1,2,5,2,0,0,0,0,1,1,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,2,2,2,2,5,-1,-1,-1,-1,2,4,2,2000,15,1,1,4,1,1,1,1
20161119354,2,13,3,1,2,2,2,0,0,0,0,1,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,2,1,2,2,1,4,1,2,1,1,5,2,1999,16,1,1,4,1,2,2,5
20161119379,2,14,3,1,1,2,1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,2,2,1,1,3,1,4,1,1,3,2,1999,16,3,2,7,3,1,4,2
20161119386,2,12,4,1,1,2,2,0,1,1,1,1,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,2,2,1,3,6,1,4,2,1,2,2,2000,15,1,1,10,1,2,5,2
20161119402,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,2,1,2,5,40,1,2,2,2,2,2,1,2,1,1,2,2,1,1,2,2,2,1,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,2,2002,13,1,2,9,5,4,3,3
